File,uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,MoundID,Date,BurialMoundAuthor,Type_Adela,TypeNotes,Source,DescriptionOfMoundOrLocale,LanduseAroundMound,LanduseAroundMoundNote,LanduseOnTopOfMound,LanduseOnTopOfMoundNote,PositionInTheLandscape,PositionInTheLandscapeNotes,Prominence,ProminenceNote,Latitude,Longitude,Northing,Easting,Accuracy,HandheldGPSPoint,Elevation,FacingDirectionForPhoto,NotesAndPhotoID,Photo,HeightMax,DiameterMax,HeightMin,DiameterMin,OtherDimension,ShapeNotes,AssociatedFeatureOrMaterial,SurfaceMaterialDescription,SampleCollected,ChronologyEstimate,AssociatedFeatureOrMaterialPhoto,Condition,ConditionNotes,PrincipalSourceOfImpact,PrincipalSourceOfImpactNote,OtherSourcesOfImpact,ArchaeologicalPotential,ArchaeologicalPotentialNotes,MostRecentDamageWhat,MostRecentDamageWhatNotes,MostRecentDamageWithin,MostRecentDamageWithinNotes,RTDescription,CommentsAndRecommendations,CRMPhotos,geospatialcolumn
MoundsW1-20180918.csv,1000021536732601533,9648,Petra Janouchova,2018-09-12 06:10:06.739 GMT,Petra Janouchova,2018-09-12 06:10:06 GMT,9648,12 Sep,Petra Janouchova,Burial Mound,,Legacy verification,lighter soil on top indicating that it once was larger before agricultural land use,Annual agriculture,,Annual agriculture,,Upper slope,,High,,42.16671733,26.8096665,4668304.458,484278.2419,3,8,221,Northeast (NNE),ext no 626,files/app/35dee8ce-745c-4841-8c63-f28cddbfffaa_image-1536735463095.original.jpg - files/app/c7eaf9ef-4b64-4d21-9d05-7c63ecb0bfdf_image-1536735524036.original.jpg,1.5,40,1,35,,mound shape still present - has been spread out/flattened by agriculture,Artefact scatter,modern glazed pottery fragments - picture taken,No,,files/app/6e942e83-e279-4bf8-a34b-c8dd2e00d0cd_image-1536735339286.original.jpg,4 - seriously damaged,,Urban development,,,3 - impaired,limestone layer present),Agriculture,,Last year,likely within last 3mths/late spring,NA,,,POINT(484278.241889 4668304.458278)
MoundsW1-20180918.csv,1000081536732669026,9649,Mikaila Walker,2018-09-12 06:11:14.212 GMT,Mikaila Walker,2018-09-12 06:11:14 GMT,9649,12 Sep,Mikaila Walker,Other,"listed as geolithic point on map, but none present)",Legacy verification,geodetic point but no visible geodetic marker,Annual agriculture,,Scrub,,Hilltop,,High,,42.16169195,26.8026319,4667747.799,483695.8856,3,7,241.7,Southwest,ext no 621 (overview),files/app/3a01168e-4a36-493a-b1d7-2484e4f34ced_image-1536733044868.original.jpg,1,20,0.5,10,,,,,No,,,0 - No observation,,Agriculture,,,5 - none or nearly none,,Agriculture,,Unknown,,NA,,,POINT(483695.88563 4667747.799425)
MoundsW1-20180918.csv,1000081536735819642,9650,Mikaila Walker,2018-09-12 07:03:57.425 GMT,Mikaila Walker,2018-09-12 07:03:57 GMT,9650,12 Sep,Mikaila Walker,Burial Mound,,Legacy verification,limestone layer present,Annual agriculture,,Annual agriculture,,Upper slope,,High,,42.16678417,26.80907558,4668311.989,484229.4473,3,9,227,Northeast (NNE),"ext no 632, 633",files/app/673bf477-391e-4557-b548-306465b2c596_image-1536736540899.original.jpg - files/app/d3fc2b89-a055-4981-af05-23b91017b437_image-1536736529295.original.jpg,2,25,1,20,,mound likely higher before agriculture - current shape is flatter and spread out,Artefact scatter,modern pottery fragment - Ottoman; modern bricks present,No,,files/app/e9f9e55a-a938-4513-b2bd-7e7936fec7b7_image-1536736404141.original.jpg,4 - seriously damaged,,Agriculture,,,3 - impaired,,Agriculture,,Last year,,NA,,,POINT(484229.447263 4668311.989063)
MoundsW1-20180918.csv,1000081536736755593,9651,Mikaila Walker,2018-09-12 07:19:24.887 GMT,Mikaila Walker,2018-09-12 07:19:24 GMT,9651,12 Sep,Mikaila Walker,Burial Mound,,Legacy verification,limestone layer present,Annual agriculture,,Annual agriculture,,Upper slope,,High,,42.16663205,26.80840048,4668295.223,484173.6454,3,10,226,North,"ext no 37, 38",files/app/6e30e452-52a0-4625-9dd7-7ec5f7fcfb30_image-1536737161145.original.jpg - files/app/d1080a5c-b604-4573-920d-a756b36da0bf_image-1536737185284.original.jpg,1.5,35,1,30,,,,,No,,,4 - seriously damaged,,Agriculture,,,3 - impaired,,Agriculture,,Last year,,NA,mound was likely much larger before agricultural land use - still relatively compact but flatter,,POINT(484173.645378 4668295.223294)
MoundsW1-20180918.csv,1000081536739391146,9652,Mikaila Walker,2018-09-12 08:03:18.289 GMT,Mikaila Walker,2018-09-12 08:03:18 GMT,9652,12 Sep,Mikaila Walker,Burial Mound,,Legacy verification,large robber''s trench,Forest,,Forest,,Hilltop,,Low,,42.16911357,26.80642698,4668571.12,484011.257,3,11,228,Southwest (SSW),"ext no 39, 41",files/app/ad71116b-524e-4699-8c2a-1d616af69c17_image-1536740207247.original.jpg - files/app/e4297a71-034f-4990-bded-a330e045502b_image-1536740220494.original.jpg,6,35,5,30,,,,,No,,,4 - seriously damaged,,Looting,,vegetation/forest; domesticated and wild animals,4 - minimal,,Looting,,Unknown,,"01,rectangle,4,4,1.5,manually excavated large trench",ext no 42-44,files/app/69108436-4855-4741-b855-f7de55ac2bc6_image-1536739808435.original.jpg (likely animal burrow) - files/app/a54f6c1c-da86-494f-af7b-02f6748dddbb_image-1536739772974.original.jpg,POINT(484011.25704 4668571.120407)
MoundsW1-20180918.csv,1000101536739896779,8241,Tiana Anderson,2018-09-12 08:11:46.794 GMT,Tiana Anderson,2018-09-12 08:11:46 GMT,8241,12 Sep,Tiana Anderson,Burial Mound,,Legacy verification,artificial marker on top of mound. has a second mound directly next to it South East,Pasture,,Pasture,grassland,Hilltop,,Super prominent,,42.049372,26.95137896,4655259.108,495976.4354,3,12,419,Southeast,910-912,files/app/f4f49d32-c74a-432a-a8cb-70048f5f892c_image-1536739945337.original.jpg,2.7,22,NA,NA,,,,,No,,,1 - pristine,,Agriculture,,,1 - full,,Agriculture,,Unknown,,NA,,,POINT(495976.435393 4655259.108241)
MoundsW1-20180918.csv,1000081536740336326,9653,Mikaila Walker,2018-09-12 08:19:01.463 GMT,Mikaila Walker,2018-09-12 08:26:57 GMT,9653,12 Sep,Mikaila Walker,Uncertain Feature,,Serendipity,possible tank enclosure or ditch made by farmers,Forest,,Forest,,Hilltop,,Nil,,42.16937197,26.80675487,4668599.749,484038.4048,3,12,221,East,ext no 45-47,files/app/4186e50d-fb14-4e33-9695-2238117ac288_image-1536740532664.original.jpg,1.3,8,1,6,6x8x1,curved rectangle,,,No,,,0 - No observation,,Other,,shepherd or military input,4 - minimal,,Other,specify in Annotation),Unknown,,NA,,,POINT(484038.404752 4668599.749245)
MoundsW1-20180918.csv,1000101536740360953,8242,Tiana Anderson,2018-09-12 08:19:26.118 GMT,Tiana Anderson,2018-09-12 08:42:10 GMT,8242,12 Sep,Tiana Anderson,Burial Mound,,Survey,mound with rectilinear trench from top centre down south side of mound. this mound is basically connected to #8241 as the edges of each mound touch. exterior edges circled by small marble stones,Pasture,,Pasture,grassland,Hilltop,,Super prominent,,42.04931111,26.95155468,4655252.34,495990.9726,3,13,413,South,913-917,files/app/22544120-5ae7-4266-a718-ccc6160289ec_image-1536740397746.original.jpg,2.5,20,NA,NA,,,,,No,,,3 - damaged,,Looting,,animal diggings on top of mound near trench,4 - minimal,,Looting,,Other,appears to be within last two years,"01,rectilinear,8,1,manually excavated trench",,,POINT(495990.972641 4655252.339873)
MoundsW1-20180918.csv,1000101536741257617,8243,Tiana Anderson,2018-09-12 08:34:27.649 GMT,Tiana Anderson,2018-09-12 08:34:41 GMT,8243,12 Sep,Tiana Anderson,Other,,Survey,tank emplacement approx 1.5m deep and 8m long. could possibly be the site of an extinct mound but now it is simply a depression from tank emplacement,Pasture,,Pasture,grassland,Hilltop,,Low,,42.04902669,26.95150767,4655220.763,495987.0647,3,14,414,South,918-920,files/app/19a97a74-9ba8-454f-9347-0f8d453e5a71_image-1536741362641.original.jpg,1.5,8,NA,NA,,,,,No,,,4 - seriously damaged,,Other,military activity ),,5 - none or nearly none,,Other,specify in Annotation (military activity ),Other,70s-80s,NA,,,POINT(495987.064709 4655220.762594)
MoundsW1-20180918.csv,1000081536741487895,9654,Mikaila Walker,2018-09-12 08:38:15.332 GMT,Mikaila Walker,2018-09-12 08:42:24 GMT,9654,12 Sep,Mikaila Walker,Uncertain Feature,,Survey,tank enclosure - noticed en route from 9653,Forest,,Forest,,Hilltop,,Low,,42.16988297,26.80357179,4668657.088,483775.6209,3,13,208,South,ext no 648,files/app/54b7d2a0-4c28-4728-b1ea-2bfe1d441e66_image-1536741547803.original.jpg (ext no 649 facing NNW),1.7,12,1.5,6,6x12x1.6,rectangular,,,No,,,0 - No observation,,Other,,military (trench enclosure),4 - minimal,,Other,specify in Annotation),Unknown,,NA,,,POINT(483775.620901 4668657.087548)
MoundsW1-20180918.csv,1000101536741732094,8244,Tiana Anderson,2018-09-12 08:42:13.718 GMT,Tiana Anderson,2018-09-12 08:42:13 GMT,8244,12 Sep,Tiana Anderson,Other,,Survey,a dug out approx  20m east from the previous tank emplacement #8243,Pasture,,Pasture,grassland,Hilltop,,Low,,42.04890317,26.95184368,4655207.033,496014.8632,3,15,114,East,923,files/app/0b51807c-6f42-4fae-a837-3b69e74363da_image-1536741955070.original.jpg,2,4,NA,NA,,,,,No,,,4 - seriously damaged,,Other,military activity),,5 - none or nearly none,,Other,specify in Annotation (military activity),Other,cold war,"01,rectangle,2,4,8,manually excavated",,,POINT(496014.863243 4655207.032629)
MoundsW1-20180918.csv,1000081536741997027,9655,Mikaila Walker,2018-09-12 08:46:58.763 GMT,Mikaila Walker,2018-09-12 08:46:58 GMT,9655,12 Sep,Mikaila Walker,Other,,Survey,tank enclosure,Forest,,Forest,,Hilltop,,Low,,42.17042221,26.80279085,4668717.109,483711.2557,96,14,205,Southwest,ext no 650,files/app/c8747f61-2f13-4ffa-8e4d-3cb4c9c0545a_image-1536742055193.original.jpg,3,16,2.5,15,16x8x2.5,,,,No,,,0 - No observation,,Other,,military impact,4 - minimal,,Other,specify in Annotation),Unknown,,,,,POINT(483711.255746 4668717.108815)
MoundsW1-20180918.csv,1000101536742259108,8245,Tiana Anderson,2018-09-12 08:51:01.760 GMT,Tiana Anderson,2018-09-12 08:51:01 GMT,8245,12 Sep,Tiana Anderson,Other,,Survey,"1m high, stoney, military protrusion from landscape",Pasture,,Pasture,grassland,Lower slope,,Low,,42.04830276,26.95125885,4655140.397,495966.4281,3,16,417,North,924,files/app/8396b78a-2592-4f43-a948-e44de8221b38_image-1536742261152.original.jpg,1,6,NA,NA,,,,,No,,,3 - damaged,,Other,military),,4 - minimal,,Other,specify in Annotation (military),Other,cold war,NA,,,POINT(495966.428109 4655140.397073)
MoundsW1-20180918.csv,1000081536742454379,9656,Mikaila Walker,2018-09-12 08:54:14.380 GMT,Mikaila Walker,2018-09-12 08:54:27 GMT,9656,12 Sep,Mikaila Walker,Other,,Survey,tank enclosure,Forest,,Forest,,Hilltop,,Low,,42.17103041,26.8021769,4668784.756,483660.7021,3,15,195,South,ext no 652,files/app/d04df044-d176-4e9a-a9b1-89f1a0c0a1d6_image-1536742516100.original.jpg,2,16,1.7,15,16x8x2.5,,,,No,,,0 - No observation,,Other,,military impact,4 - minimal,,Other,specify in Annotation),Unknown,,NA,,,POINT(483660.702105 4668784.755779)
MoundsW1-20180918.csv,1000101536742535696,8246,Tiana Anderson,2018-09-12 08:55:35.696 GMT,Tiana Anderson,2018-09-12 08:56:16 GMT,8246,12 Sep,Tiana Anderson,Other,,Survey,tank emplacement approx 1.5m deep and 8m long. could possibly be the site of an extinct mound d but now it is simply a depression from tank emplacement,Pasture,,Pasture,grassland,Lower slope,,Low,,42.04842093,26.95091707,4655153.533,495938.1515,3,17,411,South,925-926,files/app/0a20c9ce-ecde-4382-830a-b3d5eeb53e37_image-1536742656343.original.jpg,1.7,6,NA,NA,,,,,No,,,4 - seriously damaged,,Other,military activity ),,5 - none or nearly none,,Other,specify in Annotation (military activity ),Other,70s-80s,NA,,,POINT(495938.151503 4655153.533258)
MoundsW1-20180918.csv,1000101536742859125,8247,Tiana Anderson,2018-09-12 09:01:03.758 GMT,Tiana Anderson,2018-09-12 09:01:03 GMT,8247,12 Sep,Tiana Anderson,Other,,Survey,trench against the Turkish in cold war,Pasture,,Pasture,grassland,Lower slope,,High,,42.04802751,26.95105658,4655109.845,495949.6718,3,18,409,West,927,files/app/3d077573-daad-4198-8836-03e50e77dfe1_image-1536743071155.original.jpg,1,6,NA,NA,,,,,No,,,3 - damaged,,Post-depositional,Weather),,4 - minimal,,Other,specify in Annotation (Weather),Other,cold war,NA,,,POINT(495949.671797 4655109.844969)
MoundsW1-20180918.csv,1000081536743033636,9657,Mikaila Walker,2018-09-12 09:04:08.592 GMT,Mikaila Walker,2018-09-12 09:04:08 GMT,9657,12 Sep,Mikaila Walker,Burial Mound,,Legacy verification,large mound; limestone layers !ixed with charcoal and darker sediment see photo,Forest,,Scrub,,Hilltop,,Low,low due to vegetation,42.17162729,26.80180935,4668851.1,483630.4983,3,16,231,Northeast,ext no 653-672 (all photos for mound - clarify when processing),files/app/211b43fc-3455-45ac-93bc-486ac2d2da37_image-1536744649016.original.jpg - files/app/26534754-26ff-498b-a1fe-cc96e477269f_image-1536744657096.original.jpg - files/app/38b706f8-385e-443c-9a83-5679561ecaa7_image-1536744716635.original.jpg,8,35,6,40,,,Bones - Other (charcoal present in wall of largest robber''s trench (possibly dromos)),small to medium animal bones (mammal; 2 ribs + unknown) found in robber''s trench above chamber,Yes,charcoal: contemporary with tomb; bone: modern,files/app/4a0a695b-e8db-4358-a2ca-b5531725376a_image-1536743836914.original.jpg (ext no ),4 - seriously damaged,,Looting,,animal burrowing; vegetation,3 - impaired,still some archaeological potential; looting appears unfinished and extended),Looting,,Last month,,"01,rectangle,1.5,3.1,5,manually excavated trench with pick marks;02,rectangle,3,3,2,manually excavated deep trench;03,rectangle,2,2,1,manually excavated trench;04,circle,manually excavated trench;05,circle,manually excavated trench;06,circle,manually excavated trench;07,circle,manually excavated trench;08,circle,manually excavated trench;09,oval,3,0.5,0.5,manually excavated shallow trench (possibly unfinished; large cut trench at potential dromos; probes present atop mound; trench over possible burial chamber; other trenches present)",drill holes present (made in search of chamber),files/app/00236191-3523-415e-b8bd-118f4d763acc_image-1536744012440.original.jpg - files/app/46624122-8580-4530-b38b-bde43f2955ef_image-1536743855917.original.jpg - files/app/7ce8b8ca-5c2d-4b56-9b33-7ceffa9e7d13_image-1536745070938.original.jpg - files/app/beca18f5-43a6-42e0-b2cc-0c26ab4cbfa8_image-1536743941750.original.jpg - files/app/eba6a56a-23d2-419e-af80-fc2a5146da43_image-1536743927669.original.jpg - files/app/fc879f01-3be6-4b91-908b-807f1e085eaf_image-1536743974723.original.jpg,POINT(483630.498254 4668851.099727)
MoundsW1-20180918.csv,1000101536743426269,8248,Tiana Anderson,2018-09-12 09:10:29.585 GMT,Tiana Anderson,2018-09-12 09:10:29 GMT,8248,12 Sep,Tiana Anderson,Burial Mound,,Survey,small mound positioned besides modern dirt road,Pasture,,Pasture,grassland,Lower slope,,Low,,42.04669675,26.94923762,4654962.179,495799.0557,3,19,399,West,932-933,files/app/a98fca37-1ec6-432e-8b20-0a162faa66c9_image-1536743528580.original.jpg,1.6,12,NA,NA,,,,,No,,,2 - minor damage,,Other,dirt road runs over mound),,1 - full,,Post-depositional,,Unknown,,NA,,,POINT(495799.055748 4654962.179296)
MoundsW1-20180918.csv,1000101536743887807,8249,Tiana Anderson,2018-09-12 09:18:23.351 GMT,Tiana Anderson,2018-09-12 09:18:23 GMT,8249,12 Sep,Tiana Anderson,Burial Mound,,Legacy verification,,Pasture,,Pasture,grassland,Lower slope,,Low,,42.04661337,26.9488293,4654952.941,495765.2582,3,20,398,West,938-939,files/app/48876f1d-63b6-4bbe-b0a2-7ed9b1618c83_image-1536743913418.original.jpg,2.5,25,NA,NA,,,,,No,,,1 - pristine,,Animal activity,,rats and mice,1 - full,,Animal activity,,Unknown,,NA,,,POINT(495765.25824 4654952.941454)
MoundsW1-20180918.csv,1000101536744612707,8250,Tiana Anderson,2018-09-12 09:30:12.708 GMT,Tiana Anderson,2018-09-12 09:30:12 GMT,8250,12 Sep,Tiana Anderson,Other,,Survey,"tank emplacement approx 1.5m deep and 8m long. could possibly be the site of an extinct mound d but now it is simply a depression from tank emplacement

8250=8246",Pasture,,Pasture,grassland,Lower slope,,Low,,42.0445463,26.94608139,4654723.575,495537.7046,3,21,389,South,940,files/app/236d2563-43eb-4041-a616-2ffef7b9134a_image-1536744621156.original.jpg,1.7,6,NA,NA,,,,,No,,,4 - seriously damaged,,Other,military activity ),,5 - none or nearly none,,Other,specify in Annotation (military activity ),Other,70s-80s,NA,,,POINT(495537.704617 4654723.575417)
MoundsW1-20180918.csv,1000101536744776279,8251,Tiana Anderson,2018-09-12 09:33:11.275 GMT,Tiana Anderson,2018-09-12 09:33:11 GMT,8251,12 Sep,Tiana Anderson,Burial Mound,,Legacy verification,mound completely covered in scrub,Pasture,,Scrub,,Upper slope,,Medium,,42.04451327,26.94499905,4654719.965,495448.1284,3,022 (taken from side of mound as it was too hard to get to the top),388,West,941,files/app/20941c3b-5be1-416d-96f3-703ece860fe6_image-1536744804162.original.jpg,2,15,NA,NA,,Height hard to tell due to bushes,,,No,,,0 - No observation,hard to determineb due to scrub,Post-depositional,,totally covered by scrub,No observation,hard to determineb due to scrub,Not available,hard to determineb due to scrub),Unknown,,NA,,,POINT(495448.128389 4654719.964938)
MoundsW1-20180918.csv,1000101536745347513,8252,Tiana Anderson,2018-09-12 09:42:27.513 GMT,Tiana Anderson,2018-09-12 09:42:40 GMT,8252,12 Sep,Tiana Anderson,Other,military activity),Survey,similar to 8243. shallower and has large outcrops at the bottom. looks already excavated,Pasture,,Pasture,grassland,Lower slope,,Low,,42.04382948,26.94393477,4654644.101,495359.9982,3,023 (taken from side of mound as it was too hard to get to the top),386,West,943,files/app/e5ba6e87-7d20-4782-8019-634930572b83_image-1536745536740.original.jpg,1.5,6,NA,NA,,Height hard to tell due to bushes,,,No,,,5 - extinct or near extinct,,Other,military),excavated,5 - none or nearly none,,Other,specify in Annotation (excavated),Unknown,,NA,,,POINT(495359.998198 4654644.100851)
MoundsW1-20180918.csv,1000081536745437267,9658,Mikaila Walker,2018-09-12 09:43:57.268 GMT,Mikaila Walker,2018-09-12 09:43:57 GMT,9658,12 Sep,Mikaila Walker,Uncertain Feature,,Survey,tank enclosure - noticed en route,Forest,,Forest,,Hilltop,,Low,,42.17176157,26.80056883,4668866.247,483528.0722,3,17,210,East,ext no 674-675,files/app/c558fa97-cbd9-4c77-a2a3-0dd38090a0f9_image-1536745532413.original.jpg,1.4,9,1.3,8,9x8x,curved rectangle,,,No,,,0 - No observation,,Other,,military (trench enclosure),4 - minimal,,Other,specify in Annotation),Unknown,,NA,,,POINT(483528.072216 4668866.247138)
MoundsW1-20180918.csv,1000101536745979003,8253,Tiana Anderson,2018-09-12 09:53:04.187 GMT,Tiana Anderson,2018-09-12 09:53:40 GMT,8253,12 Sep,Tiana Anderson,Burial Mound,,Legacy verification,mound that would be far more next prominent if it was not covered in many trees,Pasture,,Pasture,grassland,Lower slope,,Low,,42.04145728,26.94160317,4654380.846,495166.8534,3,24,369,West,944-945,files/app/ee32fad2-f703-4d38-8df2-b4292c5f1946_image-1536746065621.original.jpg,2,30,NA,25,,,,,No,,,1 - pristine,,Post-depositional,,trees growing,1 - full,,Other,specify in Annotation (Natural),Unknown,,NA,,,
MoundsW1-20180918.csv,1000081536747198921,9659,Mikaila Walker,2018-09-12 10:13:27.834 GMT,Mikaila Walker,2018-09-12 10:13:27 GMT,9659,12 Sep,Mikaila Walker,Surface Scatter,,Survey,"artefact scatter stones, architectural pottery, iron slag
late antiquity/roman/medieval - further investigation required",Annual agriculture,,Annual agriculture,,Hilltop,,High,,42.17426051,26.79890786,4669144.033,483391.5394,4,18,206,South,ext no 678-679,files/app/caf4a420-72b5-4679-9348-2662748b8a33_image-1536747343833.original.jpg,0,0,NA,NA,check external GPS for accurate dimensions,,,,Yes,,,0 - No observation,,Agriculture,,,2 - good,,Agriculture,,Last year,,NA,,,POINT(483391.539435 4669144.032715)
MoundsW1-20180918.csv,1000101536747856203,8254,Tiana Anderson,2018-09-12 10:24:18.481 GMT,Tiana Anderson,2018-09-12 10:25:41 GMT,8254,12 Sep,Tiana Anderson,Burial Mound,,Survey,second mound directly beside previous record. top has a flat area that could be suspicious but probably due to military during cold war,Pasture,,Pasture,grassland,Lower slope,,Medium,,42.0413496,26.94138061,4654368.902,495148.4259,3,25,371,Northeast,946,files/app/68ee50d2-f7c1-4bf9-8f5c-716737e468c8_image-1536747857931.original.jpg,1.9,15,NA,NA,,,,,No,,,1 - pristine,,Animal activity,,,1 - full,,Animal activity,,Unknown,,NA,,,POINT(495148.425879 4654368.902021)
MoundsW1-20180918.csv,1000021536749372919,9660,Petra Janouchova,2018-09-12 10:49:40.841 GMT,Petra Janouchova,2018-09-12 10:49:40 GMT,9660,12 Sep,Petra Janouchova,Uncertain Feature,,Survey,check external GPS for accurate coordinates,Annual agriculture,,Scrub,and stones,Upper slope,,Medium,,42.17294924,26.79570263,4668999.067,483126.4665,3,19,211,North,ext no 685,files/app/f50d6224-f9e0-421c-95f7-2ea59b439baa_image-1536749821442.original.jpg,0.5,35,0,32,take dimensions from satellite image,"flat, circular",Other,some large stones present,No,,,0 - No observation,,Agriculture,,vegetation/scrub,4 - minimal,,Agriculture,,Unknown,,NA,,,POINT(483126.46653 4668999.067289)
