"","uuid","identifier","createdBy","createdAtGMT","modifiedBy","modifiedAtGMT","MoundID","Date","BurialMoundAuthor","TypeClean","Type Note","Source","DescriptionOfMoundOrLocale","LanduseAroundMound","LanduseAroundMoundNote","LanduseOnTopOfMound","LanduseOnTopOfMoundNote","PositionInTheLandscape","MoundProminence","Latitude","Longitude","Northing","Easting","Accuracy","HandheldGPSPoint","Elevation","FacingDirectionForPhoto","NotesAndPhotoID","Photo","HeightMax","DiameterMax","HeightMin","DiameterMin","OtherDimension","ShapeNotes","AssociatedFeatureOrMaterial","SurfaceMaterialDescription","SampleCollected","ChronologyEstimate","AssociatedFeatureOrMaterialPhoto","Condition","PrincipalSourceOfImpact","OtherSourcesOfImpact","ArchaeologicalPotential","MostRecentDamageWhat","MostRecentDamageWhat 2","MostRecentDamageWithin","MostRecentDamageWithin 2","RTDescription","CommentsAndRecommendations","CRMPhotos","geospatialcolumn"
"27",1000031663057529600,8584,"Verka Dolezalkova","2022-09-13 08:25:44.698 GMT","Verka Dolezalkova",2022-09-13 08:30:47,8584,"13 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","Damaged burial mound in the forest","Forest",NA,"Scrub",NA,"Lower slope","Medium",42.10735,26.58682,4661777.875551,465838.958062048,1.3,"015",NA,"West","998","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8584_1.jpg''}}",4,"30",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting","animal burrows","4 - minimal","Animal activity",NA,"Last year",NA,"1RT situated on the top, round, 3.5m diameter
r, 0.5m deep, 2RT ''c'' shape, 8x6m. 1.2M deep",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8584_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8584_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8584_3.jpg''}}","POINT(465838.958062 4661777.875551)"
"28",1000031663058775168,8585,"Verka Dolezalkova","2022-09-13 08:46:36.580 GMT","Verka Dolezalkova",2022-09-13 08:46:36,8585,"13 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","damaged burial mound","Forest",NA,"Forest",NA,"Lower slope","Medium",42.10751,26.5870566666667,4661795.54595946,465858.611159865,1.5,"016",NA,"North","005-008","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8585_1.jpg''}}",1.5,"18",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting",NA,"3 - impaired","Looting",NA,"Other",NA,"1RT, 3x2m, 0.5m deep",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8585_1.jpg''}}","POINT(465858.61116 4661795.545959)"
"29",1000031663060641280,8586,"Verka Dolezalkova","2022-09-13 09:17:26.449 GMT","Verka Dolezalkova",2022-09-13 09:19:47,8586,"13 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","large mound with deep RT on the top","Forest",NA,"Forest",NA,"Lower slope","Medium",42.1075683333333,26.5872916666667,4661801.92891199,465878.071841259,1.4,"017",NA,"East","009-012","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8586_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8586_2.jpg''}}",4,"36",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting","animal burrows","3 - impaired","Looting",NA,"Last year",NA,"1RT, irregular, all the top of the mound was damaged by looters, crumbled white stone scatterd all over the mound, 1.6 deep, 8m max length",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8586_1.jpg''}}","POINT(465878.071841 4661801.928912)"
"30",1000031663062553600,8587,"Verka Dolezalkova","2022-09-13 09:49:18.793 GMT","Verka Dolezalkova",2022-09-13 09:50:11,8587,"13 Sep","Verka Dolezalkova","Extinct Burial Mound",NA,"Legacy verification","no mound, nothing in the field, all ploughed","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Nil",42.108325,26.587445,4661885.88133522,465891.154801874,1.3,"018",NA,"No Observation",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8587_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8587_2.jpg''}}",0,"0",NA,NA,NA,NA,NA,NA,"No",NA,NA,"0 - No observation","Agriculture",NA,"5 - none or nearly none","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(465891.154802 4661885.881335)"
"31",1000081663062752768,9828,"Matilde Jensen","2022-09-13 09:52:38.070 GMT","Matilde Jensen",2022-09-13 09:53:48,9828,"13 Sep","Matilde Jensen","Uncertain Feature","Adela 27 Dec: Extinct Burial Mound?","Legacy verification","Uncertain positive feature. Black triangle map point. Has a geodetic point on top. located in a forest north of the village Chernozem and marked by a stone crepsis going all the way around naturally occurring. on top of the uncertain feature there is a treasure hunter hole probably older than one year","Forest",NA,"Pasture","grassland","Upper slope","High",42.1180133333333,26.6026666666667,4662955.62567064,467154.642557532,1.4,"005",NA,"Northeast","Difficulty taking pictures due to the forest","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9828_1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9828_2a.jpg''}}",2.5,"14",NA,NA,NA,"round","Stone wall (krepis) - Artefact scatter","Lot of big stones and some pottery artefacts as well. Dating of the pottery is uncertain, but the colour","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9828_1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9828_2a.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9828_3a.jpg''}, ''4'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9828_4a.jpg''}}","3 - damaged","Looting (Probably treasure hunters trench)",NA,"4 - minimal","Looting",NA,"Other","Might be more than one year ago)","01,round,3m,1.1-1.2m,manually excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9828_1a.jpg''}}","POINT(467154.642558 4662955.625671)"
"32",1000031663062901760,8588,"Verka Dolezalkova","2022-09-13 09:55:32.277 GMT","Verka Dolezalkova",2022-09-13 09:55:32,8588,"13 Sep","Verka Dolezalkova","Extinct Burial Mound",NA,"Legacy verification","flat mound annually ploughed","Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Low",42.107935,26.5870583333333,4661842.73357143,465858.977003719,1.2,"019",NA,"East","0913-0914","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8588_1.jpg''}}",0.5,"25",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Agriculture","annually ploughed","3 - impaired","Agriculture",NA,"Last year",NA,NA,NA,NA,"POINT(465858.977004 4661842.733571)"
"33",1000031663063737088,8589,"Verka Dolezalkova","2022-09-13 10:09:02.200 GMT","Verka Dolezalkova",2022-09-13 10:09:42,8589,"13 Sep","Verka Dolezalkova","Extinct Burial Mound",NA,"Legacy verification","ploughed field, no mound observed, no artifact scatter","Annual agriculture",NA,"Annual agriculture",NA,"Lower slope","Nil",42.108085,26.5855216666667,4661860.00338913,465732.009662304,1.2,"020",NA,"No Observation",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8589_1.jpg''}}",0,"0",NA,NA,NA,NA,NA,NA,"No",NA,NA,"0 - No observation","Agriculture",NA,"4 - minimal","Agriculture",NA,"Last year",NA,NA,NA,NA,"POINT(465732.009662 4661860.003389)"
"34",1000031663064172032,8590,"Verka Dolezalkova","2022-09-13 10:16:31.035 GMT","Verka Dolezalkova",2022-09-13 10:17:10,8590,"13 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","tall mound with large RTs","Forest",NA,"Forest",NA,"Lower slope","Low",42.1075466666667,26.586595,4661799.80167117,465820.461044751,1.3,"021",NA,"North","015-021","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8590_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8590_2.jpg''}}",2.5,"20",NA,NA,NA,NA,NA,NA,"No",NA,NA,"4 - seriously damaged","Looting","animal burrows","3 - impaired","Looting",NA,"Unknown",NA,"1RT oval, 1.5m deep, 2 m in diameter, 2RT rectangular 
2RT square,  shallow, older than RT1, 0.3m deep, 1.5m side",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8590_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8590_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8590_3.jpg''}}","POINT(465820.461045 4661799.801671)"
"35",1000091663073780480,9744,"Sara Vejrup","2022-09-13 12:56:25.590 GMT","Sara Vejrup",2022-09-13 12:56:38,9744,"13 Sep","Sara Vejrup","Surface Scatter",NA,"Survey",NA,"Annual agriculture",NA,"Annual agriculture",NA,"Upper slope","Medium",42.1369616666667,26.6367683333333,4665046.94024943,469982.59026516,1.5,"001",NA,"North",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9744_1.jpg''}}",0.5,"90",NA,NA,NA,NA,"Artefact scatter",NA,"Yes","iron age, roman age, oftoman period",NA,"3 - damaged","Agriculture",NA,"3 - impaired","Agriculture",NA,"Last month",NA,NA,NA,NA,"POINT(469982.590265 4665046.940249)"
"36",1000081663133206784,8742,"Matilde Jensen","2022-09-14 05:26:53.798 GMT","Matilde Jensen",2022-09-14 05:35:40,8742,"14 Sep","Matilde Jensen","Burial Mound",NA,"Legacy verification","irregular sprawling mound next to the road going south of the village Granitovo. Hard to see Low mound located just nextto a road in a Scrubby patch. Maybe excavated and refilled. Disturbed surface, recent RT","Scrub",NA,"Pasture","grassland","Valley Bottom or Plain","Nil",42.12485,26.5332066666667,4663743.7511994,461416.902971252,1.4,"010",NA,"East","50-64","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8742_1.jpg''}}",1.8,"40",NA,"30",NA,"Irregular oblong shape and surface not even.",NA,NA,"No",NA,NA,"3 - damaged","Looting","Excavated?","3 - impaired","Looting",NA,"Last year",NA,"01,round,0,5m,1.5m,manually excavated","Deep and narrow hole on top center of the mound. Dangerous RT due to the steepness of the hole. Overall looting minor. other interference in the past","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8742_1.jpg''}}","POINT(461416.902971 4663743.751199)"
"37",1000081663136258048,8743,"Matilde Jensen","2022-09-14 06:17:43.279 GMT","Matilde Jensen",2022-09-14 06:17:58,8743,"14 Sep","Matilde Jensen","Burial Mound",NA,"Legacy verification","Mound on top of a ridge. We followed a dirt path leading to the mound. located in a Scrubby area which continues to the top of the mound. Geodetic marker on top of the mound.","Scrub",NA,"Pasture","grassland (Some scrub on top of mound","Hilltop","Super prominent",42.1203283333333,26.5410133333333,4663238.20658032,462059.471776164,1.3,"011",NA,"East","67-76","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8743_1.jpg''}}",4.5,"25",2,"17",NA,"Mound on a hilltop.",NA,NA,"No",NA,NA,"3 - damaged (01 trench is minor damage. the geodetic marker also creates damage )","Looting",NA,"2 - good","Looting",NA,"Other","More than a year ago. Probably 2 years ago based on the vegetation)","01,round,3m,1.5m,manually excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8743_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8743_2.jpg''}}","POINT(462059.471776 4663238.20658)"
"38",1000031663136846592,8591,"Verka Dolezalkova","2022-09-14 06:27:38.775 GMT","Verka Dolezalkova",2022-09-14 06:27:38,8591,"14 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","smelly wood coal factory at the south","Annual agriculture",NA,"Pasture","grassland","Upper slope","High",42.0724566666667,26.5472083333333,4657920.23072883,462543.401130292,1.2,"022",NA,"North","024","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8591_1.jpg''}}",2.5,"30",NA,NA,NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting","construction of geodetic point","4 - minimal","Looting",NA,"Unknown",NA,"1RT, 1.5m deep, 2.5 m at the foot, 1.3m at the top, 
geodetic point on the top",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8591_1.jpg''}}","POINT(462543.40113 4657920.230729)"
"39",1000081663138048640,8744,"Matilde Jensen","2022-09-14 06:47:36.186 GMT","Matilde Jensen",2022-09-14 06:57:21,8744,"14 Sep","Matilde Jensen","Burial Mound?",NA,"Survey","1 of 3 or 4 mound on the ridge of Granitovo. overgrown by scrub which hides it.","Scrub",NA,"Pasture","grassland","Hilltop","Medium",42.1209883333333,26.5414116666667,4663311.31057443,462092.792071771,1.2,"012",NA,"Northwest","78-81","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8744_1.jpg''}}",1.2,"15",1,"8",NA,NA,NA,NA,"No",NA,NA,"3 - damaged","Looting",NA,"4 - minimal","Looting",NA,"Other","maybe during g Corona 2020)","01,oval,4.5m,15m, manually excavated","Covid trench?","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8744_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8744_2.jpg''}}","POINT(462092.792072 4663311.310574)"
"40",1000031663138361600,8592,"Verka Dolezalkova","2022-09-14 06:52:49.467 GMT","Verka Dolezalkova",2022-09-14 06:53:55,8592,"14 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","mound Ezygreshka mogila","Annual agriculture",NA,"Pasture","grassland","Lower slope","Super prominent",42.0741166666667,26.54339,4658106.22131815,462228.518063126,1.3,"023",NA,"West","027","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8592_1.jpg''}}",1.7,"25",NA,NA,NA,NA,"Artefact scatter","1 late roman/ late antique sherd","No",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8592_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/8592_2.jpg''}}","3 - damaged","Construction","agriculture _ annually ploughed around, becomes smaller every year","3 - impaired","Agriculture",NA,"Last year",NA,NA,"geodetic point ripped out",NA,"POINT(462228.518063 4658106.221318)"
"41",1000081663138986112,8745,"Matilde Jensen","2022-09-14 07:03:44.801 GMT","Matilde Jensen",2022-09-14 07:03:44,8745,"14 Sep","Matilde Jensen","Burial Mound",NA,"Legacy verification","pristine mound on the edge of the ridge. legacy map point: 205233.","Scrub",NA,"Pasture","grassland (Scrub also. Half grass half scrub.","Hilltop (Ridge)","High",42.12107,26.541635,4663320.2790728,462111.301643548,1.5,"013",NA,"Southwest","82-82","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8745_1a.jpg''}}",3,"16",NA,NA,NA,"round",NA,"none","No",NA,NA,"2 - minor damage","Looting",NA,"2 - good","Looting",NA,"Unknown","maybe in the last 10 years)","01,round,3m,1m,manually excavated,","North side of the mound","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8745_1.jpg''}}","POINT(462111.301644 4663320.279073)"
"42",1000081663139933952,8746,"Matilde Jensen","2022-09-14 07:19:00.870 GMT","Matilde Jensen",2022-09-14 07:23:10,8746,"14 Sep","Matilde Jensen","Uncertain Feature","Adela 27 Dec: Extinct Burial Mound?","Survey","very low disturbed possible mound between 9844 and 9843 in a clearing.","Scrub",NA,"Pasture","grassland",NA,"Low",42.1207383333333,26.54122,4663283.63775267,462076.799671949,1.2,"014",NA,"East","84-86","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8746_1.jpg''}}",0.7,"12",NA,"10",NA,"Round",NA,NA,"No",NA,NA,"5 - extinct or near extinct","Looting",NA,"4 - minimal","Looting",NA,"Unknown",NA,"01,square,3m,3m,0.6m,manually excavated",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8746_1.jpg''}}","POINT(462076.799672 4663283.637753)"
"43",1000031663141623296,8593,"Verka Dolezalkova","2022-09-14 07:47:12.003 GMT","Verka Dolezalkova",2022-09-14 07:47:43,8593,"14 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification","mound in between two fields","Annual agriculture",NA,"Scrub",NA,"Lower slope","Medium",42.058645,26.5528483333333,4656384.25947433,463001.945281554,1.2,"024",NA,"South","030","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8593_1.jpg''}}",1.5,"20",NA,NA,NA,NA,NA,"couple of white stones around the mound","No",NA,NA,"2 - minor damage","Animal activity","densely overgrown","3 - impaired","Animal activity",NA,"Last year",NA,NA,"RTs not detected, we could not get on the top of the mound",NA,"POINT(463001.945282 4656384.259474)"
"44",1000031663143975168,8594,"Verka Dolezalkova","2022-09-14 08:26:23.237 GMT","Verka Dolezalkova",2022-09-14 08:26:36,8594,"14 Sep","Verka Dolezalkova","Burial Mound",NA,"Legacy verification",NA,"Annual agriculture",NA,"Scrub",NA,"Upper slope","Medium",42.0523233333333,26.5440216666667,4655686.21889213,462267.869150718,1.3,"025",NA,"South","033","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8594_1.jpg''}}",0.5,"15",NA,NA,NA,NA,NA,NA,"No",NA,NA,"2 - minor damage","Animal activity","no RTs detected, but we could not check it properly as it was densely overgrown","3 - impaired","Animal activity",NA,"Last year",NA,NA,"no RTs detected, bcs it was densely overgrown",NA,"POINT(462267.869151 4655686.218892)"
"45",1000081663144692224,8747,"Matilde Jensen","2022-09-14 08:38:17.353 GMT","Matilde Jensen",2022-09-14 08:38:36,8747,"14 Sep","Matilde Jensen","Burial Mound",NA,"Legacy verification","Low Mound in an area of scrub and treeswith a big geodetic marker and an old geodetic marker laying towards north. 10m the north of the mound there is a s-shaped military trench about 1-1.5m deep. grass and trees and stones covering the surface of the mound.","Scrub",NA,"Pasture","grassland","Hilltop (Ridge)","High",42.112575,26.54622,4662375.04323215,462485.291080501,1.4,"015",NA,"Northeast","90-96","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8747_1.jpg''}}",1.2,"14",1,"10",NA,"round shape with trees in the periphery of the mound.","Standing features in vicinity","No surface mat but military trench 10m north of mound edge.","No",NA,NA,"2 - minor damage","Other (Geodetic marker on top of the mound )",NA,"2 - good","Other","specify in Annotation) (Geomarker)","Other","Geomarker put up in 1958)",NA,NA,NA,"POINT(462485.291081 4662375.043232)"
"46",1000031663145427072,8595,"Verka Dolezalkova","2022-09-14 08:50:36.209 GMT","Verka Dolezalkova",2022-09-14 08:51:03,8595,"14 Sep","Verka Dolezalkova","Other",NA,"Legacy verification","military bunker","Scrub",NA,"Scrub",NA,"Upper slope","Nil",42.0503066666667,26.5428683333333,4655462.81734081,462171.234207286,1.4,"026",NA,"South",NA,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8595_1.jpg''}}",3,"5",NA,NA,"square",NA,NA,NA,"No",NA,NA,"2 - minor damage","Erosion",NA,"5 - none or nearly none","Animal activity",NA,"Last year",NA,"military structure",NA,NA,"POINT(462171.234207 4655462.817341)"
"47",1000081663146159872,8748,"Matilde Jensen","2022-09-14 09:02:45.005 GMT","Matilde Jensen",2022-09-14 09:11:07,8748,"14 Sep","Matilde Jensen","Other","Military feature)","Survey","We are 20 meter south of the mound 8747. grass on top in a Scrubby area. Military feature from the cold war. Shallow c-shaped form of the valley.","Scrub",NA,"Pasture","grassland","Hilltop (ridge)","Medium",42.11253,26.54582,4662370.22252951,462452.195817934,1.3,"016",NA,"Southwest","98-100","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8748_1.jpg''}}",2,"14",NA,"10","Implacement is 8x4m and 2m deep","Open c-shape open to south east",NA,NA,"No",NA,NA,"1 - pristine","Other (military and vegetation )",NA,"1 - full","Other","specify in Annotation) (Military )","Other","Maybe a military structure from the cold war)","01,rect,8m,4m,2m,tank","Look opfore station","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8748_1.jpg''}}","POINT(462452.195818 4662370.22253)"
"48",1000031663153161472,8596,"Verka Dolezalkova","2022-09-14 10:59:35.459 GMT","Verka Dolezalkova",2022-09-14 11:00:18,8596,"14 Sep","Verka Dolezalkova","Extinct Burial Mound",NA,"Legacy verification","flat overgrown spot","Scrub",NA,"Scrub",NA,"Hilltop","Nil",42.03213,26.5331433333333,4653449.0076705,461355.45234972,1.2,"027",NA,"Northeast","043","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8596_1.jpg''}}",0,"10",NA,NA,NA,"not possible to determine the exact shape, no mound around",NA,NA,"No",NA,NA,"0 - No observation","Natural",NA,"No observation","Unknown",NA,"Unknown",NA,NA,"there was no mound visible at the hilltop",NA,"POINT(461355.45235 4653449.00767)"
