uuid,identifier,createdBy,createdAtGMT,modifiedBy,modifiedAtGMT,MoundID,Date,BurialMoundAuthor,TypeClean,Type Note,Source,DescriptionOfMoundOrLocale,LanduseAroundMound,LanduseAroundMoundNote,LanduseOnTopOfMound,LanduseOnTopOfMoundNote,PositionInTheLandscape,MoundProminence,Latitude,Longitude,Northing,Easting,Accuracy,HandheldGPSPoint,Elevation,FacingDirectionForPhoto,NotesAndPhotoID,Photo,HeightMax,DiameterMax,HeightMin,DiameterMin,OtherDimension,ShapeNotes,AssociatedFeatureOrMaterial,SurfaceMaterialDescription,SampleCollected,ChronologyEstimate,AssociatedFeatureOrMaterialPhoto,Condition,PrincipalSourceOfImpact,OtherSourcesOfImpact,ArchaeologicalPotential,MostRecentDamageWhat,MostRecentDamageWhat 2,MostRecentDamageWithin,MostRecentDamageWithin 2,RTDescription,CommentsAndRecommendations,CRMPhotos,geospatialcolumn
1000061663653642221,8626,Mathias Kaas,2022-09-20 06:00:51.757 GMT,Mathias Kaas,2022-09-20T06:01:09Z,8626,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,"Big mound, fully overgrown with scrub on the west side of the mound. Situated  Southwest of Lalkovo village. ",Scrub,,Scrub,,Hilltop,High,42.06597,26.706664999999997,4657142.461970508,475731.7901430916,1.5,054,,West,123,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8626_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8626_2.jpg''}}",3.5,35,NA,NA,,,,none,No,,,2 - minor damage,Animal activity,,3 - impaired,Animal activity,,Unknown,,Overgrown. possibly no RT,,,POINT(475731.790143 4657142.461971)
1000091663654087812,9859,Sara Vejrup,2022-09-20 06:08:15.918 GMT,Sara Vejrup,2022-09-20T06:08:24Z,9859,20 Sep,Sara Vejrup,Burial Mound,,Legacy verification,"located on a plain, surrounded by wheat fields, and small trees at the base, east from the road, very big and 
prominent, farmers have damaged the base of the mound and there is a RT on the top of the mound",Annual agriculture,,Scrub,,Valley Bottom or Plain,Super prominent,42.058103333333335,26.599873333333335,4656304.845528598,466892.59575605247,1.3,0040,253,Northwest,0005 to 0007,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9859_1.jpg''}}",4,30,3.5,25,,,,none,No,,,3 - damaged,Looting,,3 - impaired,Looting,,Unknown,,"01 oval RT on top of the mound, 3x2x0.5m, manually excavated hole ",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9859_1.jpg''}}",POINT(466892.595756 4656304.845529)
1000091663655846810,9860,Sara Vejrup,2022-09-20 06:37:39.840 GMT,Sara Vejrup,2022-09-20T06:37:39Z,9860,20 Sep,Sara Vejrup,Burial Mound?,,Survey,"small flat mound (flatted from agriculture) , on the upper slope, surrounded by wheat fields with scrub on top, east from the road, RT on the side of the mound 200 meters west of mound 9859",Annual agriculture,,Scrub,,Valley Bottom or Plain,Medium,42.05972499999999,26.599495,4656485.046152634,466862.1346733326,1.2,041,247,Northwest,0008 to 0009,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9860_1.jpg''}}",1,16,NA,NA,,,,none,No,,,3 - damaged,Looting,agriculture ,3 - impaired,Looting,,Unknown,,"01 round, 2x0,6, manually excavated ",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9860_1.jpg''}}",POINT(466862.134673 4656485.046153)
1000061663656245318,8627,Mathias Kaas,2022-09-20 06:44:10.497 GMT,Mathias Kaas,2022-09-20T06:44:38Z,8627,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,Overgrown mound with scrub SW of the Lalkovo Village. hard to find but we managed. ,Scrub,,Scrub,,Upper slope,Nil,42.05612833333333,26.715690000000002,4656047.218194282,476474.8151535929,1.1,055,,Southeast,125,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8627_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8627_2.jpg''}}",1.5,20,NA,NA,,,,none,No,,,3 - damaged,Erosion,,3 - impaired,Animal activity,,Last month,,"No observation, densely overgrown.",,,POINT(476474.815154 4656047.218194)
1000021663656606436,8762,Adela Sobotkova,2022-09-20 06:50:14.491 GMT,Adela Sobotkova,2022-09-20T06:57:40Z,8762,20 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,Mound on hilltop in fallowfield. Ploughed out with an indistinct outline.,Annual agriculture,fallow field,Annual agriculture,fallow field,Hilltop,High,42.08664999999999,26.645355000000002,4659457.790856831,470669.0052202242,1.1,30,236,West,239,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8762_1.jpg''}}",2.4,40,NA,NA,,,,modern brick and tile on top,No,,,3 - damaged,Agriculture,,1 - full,Agriculture,,Last year,,,Mound is ploughed up every year,,POINT(470669.00522 4659457.790857)
1000091663657019297,9861,Sara Vejrup,2022-09-20 06:57:04.491 GMT,Sara Vejrup,2022-09-20T07:03:24Z,9861,20 Sep,Sara Vejrup,Burial Mound,,Survey,"surrounded by wheat fields, nearly extinct, heavily ploughed it is therefore hard to see the mound because it is almost completely flat and destroyed. (The mound is depicted in a top map M 1:5000 and is still visible on the satellite  maps.)",Annual agriculture,,Annual agriculture,,Upper slope,Low,42.05764666666667,26.599751666666666,4656254.188812279,466882.2914828529,1.2,042,246,Southwest,0010,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9861_1.jpg''}}",0.2,"0 (unknown due to the ploughed field, that had made it very flat)",NA,NA,,,,none,No,,,5 - extinct or near extinct,Agriculture,,5 - none or nearly none,Agriculture,,Last month,,,,,POINT(466882.291483 4656254.188812)
1000061663657713400,8628,Mathias Kaas,2022-09-20 07:08:43.139 GMT,Mathias Kaas,2022-09-20T07:09:19Z,8628,20 Sep,Mathias Kaas,Extinct Burial Mound,,Legacy verification,"Reached the point from the legacy verification layer and there is nothing to see. South of Lalkovo village,",Scrub,,Scrub,,Upper slope,Nil,42.05759333333334,26.717235,4656209.453506481,476603.19377900404,1.3,056,,Southeast,128,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8628_1.jpg''}}",0,0,NA,NA,,,,none,No,,,0 - No observation,No observation,,No observation,Unknown,,Not relevant,,,,,POINT(476603.193779 4656209.453506)
1000061663659121740,8629,Mathias Kaas,2022-09-20 07:32:08.727 GMT,Mathias Kaas,2022-09-20T07:32:25Z,8629,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,Big mound overgrown on top. South of Lakova village,Scrub,,Scrub,,Upper slope,Medium,42.050938333333335,26.723143333333336,4655468.949242055,477089.6754095043,1.3,057,,West,129,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8629_1.jpg''}}",4,35,NA,NA,,,,none,No,,,3 - damaged,Erosion,Big tree on top,3 - impaired,Animal activity,,Unknown,,"Overgrown, large oaktree on top.
Possible Rt''s but they are not visible.",,,POINT(477089.67541 4655468.949242)
1000091663659869792,9862,Sara Vejrup,2022-09-20 07:44:32.994 GMT,Sara Vejrup,2022-09-20T07:48:07Z,9862,20 Sep,Sara Vejrup,Burial Mound,,Legacy verification,"located in a forest, surrounded by trees and scrub on top of the mound. there is 2 RT on the mound and 1 tomb",Forest,,Forest,,Hilltop,Medium,42.06558499999999,26.61867333333333,4657128.431020389,468451.8574603019,1.5,043,229,Southwest,"0012 to 0016, 0019 to 0032","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9862_1.jpg''}}",4,40,NA,NA,,,Stone wall (krepis),clay plaster ,Yes,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9862_1.jpg''}}",4 - seriously damaged,Looting,,3 - impaired,Looting,,Unknown,,"01 long and skinny oval, 1.40x12x1m, manually excavated 
02 long and skinny oval, 1.60x11x2m, manually excavated 
03 round, 1.90x2.63x2.49m, entrance on the eastern side (have  been blocked by stones in the past), the entrance is 0,7 wide, walls made by stones, tomb, roof is ruined by looters, manually made, on the eastern part of the mound 
",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9862_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9862_2.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9862_3.jpg''}}",POINT(468451.85746 4657128.43102)
1000061663659926253,8630,Mathias Kaas,2022-09-20 07:45:34.332 GMT,Mathias Kaas,2022-09-20T07:45:50Z,8630,20 Sep,Mathias Kaas,Burial Mound,,Survey,South of the Lalkovo Village. Found on the way to feature 8631.,Scrub,,Scrub,,Upper slope,Low,42.05130666666667,26.723498333333335,4655509.7502684435,477119.18443237536,1.3,058,,North,132,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8630_1.jpg''}}",1.2,22,NA,NA,,,Other,loose stones on top,No,,,2 - minor damage,Animal activity,,3 - impaired,Animal activity,,Unknown,,Overgrown on top no visible rt''s,,,POINT(477119.184432 4655509.750268)
1000071663659959776,8763,Dorthe Pedersen,2022-09-20 07:46:04.953 GMT,Dorthe Pedersen,2022-09-20T07:48:03Z,8763,20 Sep,Dorthe Pedersen,Burial Mound,,Survey,"a mound in a visible patch of scrub on a ridge, surrounded by a large plowed field, close to ID 8764, about 40 m. southwest. small lozange or oval shaped. there are rocks underneath the scrub. excellent view from the mound.",Annual agriculture,,Scrub,,Hilltop,Medium,42.111295000000005,26.65745,4662190.070068374,471680.29404829163,1.2,31,210,Southwest,"258, 259","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8763_1.jpg''}}",2,17,0.7,NA,,,,a cluster of stones and a border,No,,,2 - minor damage,Agriculture,,2 - good,Agriculture,,Unknown,, (no obvious RTs underneath the scrub),,,POINT(471680.294048 4662190.070068)
1000071663660842289,8764,Dorthe Pedersen,2022-09-20 08:00:47.483 GMT,Dorthe Pedersen,2022-09-20T08:05:11Z,8764,20 Sep,Dorthe Pedersen,Burial Mound?,,Legacy verification,"A lozange shaped patch of grass in the field between mound 8763 and 8765, covered by a cluster of boulders, surrounded by harvested field",Annual agriculture,,Pasture,grassland,Hilltop,Nil,42.11131999999999,26.658136666666664,4662192.6184813855,471737.0741570198,1.4,32,204,North,264,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8764_1.jpg''}}",0.3,20,NA,7,,lozange shaped,,"stones, big stones on top ",No,,,5 - extinct or near extinct,Agriculture,,4 - minimal,Agriculture,,Last year,,no rt.,,,POINT(471737.074157 4662192.618481)
1000061663661156476,8631,Mathias Kaas,2022-09-20 08:06:01.669 GMT,Mathias Kaas,2022-09-20T08:10:37Z,8631,20 Sep,Mathias Kaas,Other,Military structure),Survey,,Scrub,,Scrub,,Upper slope,Medium,42.05318666666667,26.72157666666667,4655719.002477421,476960.84369633987,1.4,059,,East,134,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8631_1.jpg''}}",2,40,NA,NA,,,,none,No,,,4 - seriously damaged,Construction,,4 - minimal,Other,specify in Annotation) (Bunker),Unknown,,No observation,,,POINT(476960.843696 4655719.002477)
1000071663661328349,8765,Dorthe Pedersen,2022-09-20 08:08:53.533 GMT,Dorthe Pedersen,2022-09-20T08:10:55Z,8765,20 Sep,Dorthe Pedersen,Burial Mound,,Legacy verification,"A grassy super prominent mound on a ridge, surrounded by a large harvested field. close to features 8763 and 8764.  there is a geomarker on top. it has a commanding view of the surrounding area.",Annual agriculture,,Pasture,grassland,Hilltop,Super prominent,42.11176833333334,26.658551666666668,4662242.260286759,471771.5824954311,1.1,33,206,Northeast,"265, 276","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8765_1.jpg''}}",3.5,25,NA,NA,,,,"a cluster of field stones on the stones, a geomarker on top",No,,,2 - minor damage,Looting,,2 - good,Agriculture,,Last year,,"01,Round,3,1.2,overgrown,displaced geodetic point.",very old and overgrown.,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8765_1.jpg''}}",POINT(471771.582495 4662242.260287)
1000021663664201090,8766,Adela Sobotkova,2022-09-20 08:56:49.127 GMT,Adela Sobotkova,2022-09-20T08:57:03Z,8766,20 Sep,Adela Sobotkova,Burial Mound?,,Legacy verification,"A pontentially large mound on top of a hill, which has been plowed into the hill. The mound is in a plowed field, with a grassy lozange shaped topped with a geodetic marker on top. 100 west of the road. it has an excellent 360 view of surrounding landscape.",Annual agriculture,,Pasture,grassland,Hilltop,High,42.12198,26.642078333333334,4663381.649200912,470414.43774876476,12.0,34,170,North (tablet photo facing east.),"273, 279","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8766_1.jpg''}}",2.7,40,NA,NA,,,,"a geodetic marker with the year 1949, and a fallen concrete pillar",No,,,3 - damaged,Agriculture,geodetic marker,2 - good,Agriculture,,Last month,,,,,POINT(470414.437749 4663381.649201)
1000061663665992744,8632,Mathias Kaas,2022-09-20 09:26:40.777 GMT,Mathias Kaas,2022-09-20T09:27:30Z,8632,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,"Overgrown mound southeast of the Lalkovo Village. 
Inaccessible to the top because of trees and scrub.",Scrub,,Scrub,,Hilltop,Low,42.057655000000004,26.7288,4656213.201479281,477560.13830379344,1.6,060,,Northwest,137 ,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8632_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8632_2.jpg''}}",1.2,20,NA,NA,,,Other,Loose stones on top.,No,,,3 - damaged,Erosion,,3 - impaired,Animal activity,,Unknown,,No visible Rt''s.,,,POINT(477560.138304 4656213.201479)
1000061663667110664,8633,Mathias Kaas,2022-09-20 09:45:19.712 GMT,Mathias Kaas,2022-09-20T09:45:42Z,8633,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,South from Lalkovo village,Pasture,grassland,Pasture,grassland,Upper slope,High,42.05990666666666,26.72684333333333,4656463.719517953,477399.0364345361,1.3,061,,North,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8633_1.jpg''}}",1.5,20,NA,NA,,,,,No,,,3 - damaged,Agriculture,"old ploughing destroyed it, now overgrown with grass",3 - impaired,Animal activity,,Last year,,no observation,,,POINT(477399.036435 4656463.719518)
1000091663667374433,9863,Sara Vejrup,2022-09-20 09:49:41.374 GMT,Sara Vejrup,2022-09-20T09:49:41Z,9863,20 Sep,Sara Vejrup,Burial Mound,,Legacy verification,"located in a forest surrounded by dense trees, the mound is on a hilltop, there is a RT on the top of the mound, on the mound surface there is stones scattered from the grave robbers ",Forest,,Forest,,Hilltop,Low,42.081725000000006,26.5923,4658930.530381359,466278.4643828374,1.4,044,229,East,0030 to 0035,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9863_1.jpg''}}",1.5,8,1,NA,,,,none,No,,,3 - damaged,Looting,,3 - impaired,Looting,,Unknown,,"01 round, 1x2m, manually excavated ",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9863_1.jpg''}}",POINT(466278.464383 4658930.530381)
1000021663669080829,8767,Adela Sobotkova,2022-09-20 10:18:08.795 GMT,Adela Sobotkova,2022-09-20T10:22:53Z,8767,20 Sep,Adela Sobotkova,Burial Mound,,Legacy verification,"A mound on top of a ridge in the middle of a finely harrowing field. it is visible from the geodetic marker, east of Chernozem. The mound itself is also harrowed and part of the field. The shape is barely distinguishable from the surrounding land, but upon closer inspection the contour is noticeable thanks to a dark Grey soil mark on the yellow background.  it has a excellent view of the landscape around it, except for directly southeast",Annual agriculture,,Annual agriculture,,Hilltop,Medium,42.115265,26.627861666666664,4662641.094916773,469236.04828006733,1.3,35,176,Northwest,"285, ","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8767_1.jpg''}}",1.7,25,NA,NA,,"sprawling, plowed up.",,none.,No,,,3 - damaged,Agriculture,,3 - impaired,Agriculture,,Last week,,,,,POINT(469236.04828 4662641.094917)
1000091663669263188,9864,Sara Vejrup,2022-09-20 10:21:07.679 GMT,Sara Vejrup,2022-09-20T10:25:03Z,9864,20 Sep,Sara Vejrup,Burial Mound,,Survey,"located in a forrest on a plain, surrounded by dense trees  and scrub, on top of the mound is a RT which is very small and overgrown ",Forest,,Forest,,Valley Bottom or Plain,Low,42.08139333333334,26.59231333333333,4658893.699930283,466279.3915952073,1.3,045,230,Southwest,0036 to 0040,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9864_1.jpg''}}",1,20,NA,NA,,,,none,No,,,2 - minor damage,Looting,,3 - impaired,Looting,,Unknown,,"01 oval, 0.2x1x2, manually excavated ",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9864_1.jpg''}}",POINT(466279.391595 4658893.69993)
1000061663670877611,8634,Mathias Kaas,2022-09-20 10:48:09.047 GMT,Mathias Kaas,2022-09-20T10:51:29Z,8634,20 Sep,Mathias Kaas,Burial Mound,,Legacy verification,northwest from the village of Lalkovo,Perennial agriculture,e.g orchard or vineyard,Pasture,grassland,Upper slope,High,42.08065166666667,26.728026666666665,4658766.732081093,477504.27137843694,1.6,062,,North,142,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/8634_1.jpg''}}",1.5,15,NA,NA,,,,none,No,,,3 - damaged,Agriculture,geodetic point embedded in the mound ,3 - impaired,Agriculture,,Last year,,"1RT, oval, shallow, overgrown with grass, 2x1.5m, impossible to trace its borders",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/8634_1.jpg''}}",POINT(477504.271378 4658766.732081)
1000121663738279709,9865,Joel Sercombe,2022-09-21 05:31:24.908 GMT,Joel Sercombe,2022-09-21T05:36:25Z,9865,21 Sep,Joel Sercombe,Burial Mound,,Survey,"Mound is located east of dirt road between the village of Vulcha poliana and the Turkish border. Mound slightly oval shaped, 20m diameter in size on longer side of oval. Approx 1.2m high in centre. mound is partially covered in scrub and large 30cm diameter stones. ",Scrub,,Scrub,,Hilltop,Medium,41.994056666666665,26.64150833333333,4649178.492482873,470307.7896932382,1.4,046,375,Northeast,0001 to 0005,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9865_1.jpg''}}",1.2,20,NA,17,,slightly oval shaped.,Other,0.3m diameter rock on surface in a density of 2 PER M SQUARED  ,No,,,3 - damaged,Looting,,3 - impaired,Looting,,Unknown,,,"01,round,0.7m,0.7m,0.3m,manually excavated,
02,round,0.7m,0.7m,0.2m,manual,excavated,
03,moon shaped, 1.3m, 1m,0.4m, manually excavated
04,oval, 1m, 0.6m, 0.1m, manually excavated","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9865_1a.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9865_2a.jpg''}, ''3'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9865_3a.jpg''}, ''4'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9865_4a.jpg''}}",POINT(470307.789693 4649178.492483)
1000121663741652219,9866,Joel Sercombe,2022-09-21 06:27:39.969 GMT,Joel Sercombe,2022-09-21T06:30:02Z,9866,21 Sep,Joel Sercombe,Burial Mound,,Legacy verification,"50m east from internal border fence road, 2km from the border with Turkey. The mound has been damaged in 2 locations by a bulldozer and the remaining material forms an M shape in the landscape",Pasture,grassland,Scrub,,Upper slope,Low,41.98568333333333,26.650123333333333,4648245.859512679,471017.53331951605,1.4,047,405,North,0012 to 0014,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9866_1.jpg''}, ''2'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9866_2.jpg''}}",2.5,25,1.7,20,,The mound has been damaged in 2 locations by a bulldozer and the remaining material forms an M shape in the landscape  ,,small surface stones and low scrub,No,,,4 - seriously damaged,Looting,,4 - minimal,Looting,,Unknown,,"01, u shaped, 4m, 16m, 1.5m, bulldozer excavated",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9866_1a.jpg''}}",POINT(471017.53332 4648245.859513)
1000121663745134234,9867,Joel Sercombe,2022-09-21 07:25:39.419 GMT,Joel Sercombe,2022-09-21T07:26:50Z,9867,21 Sep,Joel Sercombe,Extinct Burial Mound,,Legacy verification,Dense scrub with forrest canopy above,Forest,,Other,explain in notes (No mound found.,Hilltop,Nil,41.98398999999999,26.659246666666665,4648054.803861996,471772.52892436396,1.4,048,438,North,024,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9867_1.jpg''}}",0,0,NA,NA,Mound not found.,,,N/A,No,,,0 - No observation,No observation,,No observation,Not available,,Unknown,,,,,POINT(471772.528924 4648054.803862)
1000121663749478170,9868,Joel Sercombe,2022-09-21 08:38:05.604 GMT,Joel Sercombe,2022-09-21T08:43:10Z,9868,21 Sep,Joel Sercombe,Burial Mound?,,Survey,"Top of hill. Mound is north of dirt road and is surrounded by dirt roads from east and west. Geodetic point on top. Labelled on topographic map ETK-1-5000 as mound (Chatalova mound). Mound not really visible in landscape, certainty very low.",Scrub,,Scrub,,Hilltop,Low,41.994621666666674,26.628865000000005,4649245.684949236,469260.8710764705,1.3,049,418,South,"0025,0026","{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9868_1.jpg''}}",0.5,8,0.3,NA,,,,Geodetic point on top of mound. Labelled as 61016 on ETK-1-5000,No,,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/AssociatedFeatureOrMaterialPhoto/9868_1.jpg''}}",3 - damaged,Looting,,4 - minimal,Looting,,Unknown,,"01,hand rectangular, 2m,4m,0.7m, hand excavatiom",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9868_1.jpg''}}",POINT(469260.871076 4649245.684949)
1000121663752835318,9869,Joel Sercombe,2022-09-21 09:34:03.306 GMT,Joel Sercombe,2022-09-21T09:35:00Z,9869,21 Sep,Joel Sercombe,Burial Mound,,Survey,"Mound north of dirt road on side of hill. Mound is round and has low scrub, grass and loose 0.15m diam stones on top and around.",Scrub,,Scrub,,Upper slope,High,41.99534833333334,26.618518333333334,4649330.131807611,468404.2700457982,1.3,050,396,Northeast,0027,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9869_1.jpg''}}",2.3,18,1,NA,,Round,,Loose stones on top of mound. 0.15m diam.,No,,,1 - pristine,Animal activity,,1 - full,Other,specify in Annotation),Last month,,Very minor animal activity. Small burrows from mouse or small rabbit.,,,POINT(468404.270046 4649330.131808)
1000121663754085146,9870,Joel Sercombe,2022-09-21 09:54:52.347 GMT,Joel Sercombe,2022-09-21T09:57:07Z,9870,21 Sep,Joel Sercombe,Burial Mound,,Survey,"Burial mound is on a ridge, 300m away from dirt road. North of field .",Pasture,grassland,Scrub,,Upper slope,High,41.99925666666666,26.615376666666666,4649765.234354923,468146.0142251086,1.4,051,369,West,0029 to 0031,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/Photo/9870_1.jpg''}}",3,20,NA,NA,,Round.,,,No,,,2 - minor damage,Looting,,2 - good,Looting,,Unknown,,"01, rectangular, 1m, 3m, 0.5m, hand excavation",,"{''1'': {''mimeType'': ''image/jpeg'', ''newFilename'': ''BurialMound/CRMPhotos/9870_1.jpg''}}",POINT(468146.014225 4649765.234355)
